N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,284,0,186
2,0,227,0,243
3,0,200,0,270
4,0,180,0,290
5,0,152,0,318
6,0,135,0,335
7,0,116,0,354
8,0,104,0,366
9,0,90,0,380
10,0,80,0,390
11,0,70,0,400
12,0,61,0,409
13,0,54,0,416
14,0,48,0,422
15,0,44,0,426
16,0,40,0,430
17,0,38,0,432
18,0,32,0,438
19,0,28,0,442
20,0,26,0,444
21,0,25,0,445
22,0,22,0,448
23,0,21,0,449
24,0,20,0,450
25,0,17,0,453
26,0,16,0,454
27,0,15,0,455
28,0,12,0,458
29,0,10,0,460
30,0,8,0,462
31,0,8,0,462
32,0,8,0,462
33,0,8,0,462
34,0,8,0,462
35,0,8,0,462
36,0,7,0,463
37,0,6,0,464
38,0,5,0,465
39,0,5,0,465
40,0,5,0,465
41,0,5,0,465
42,0,5,0,465
43,0,5,0,465
44,0,3,0,467
45,0,3,0,467
46,0,3,0,467
47,0,3,0,467
48,0,3,0,467
49,0,3,0,467
50,0,2,0,468
51,0,0,0,470
