N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,460,0,10
2,0,443,0,27
3,0,426,0,44
4,0,417,0,53
5,0,404,0,66
6,0,390,0,80
7,0,377,0,93
8,0,370,0,100
9,0,366,0,104
10,0,358,0,112
11,0,352,0,118
12,0,344,0,126
13,0,335,0,135
14,0,327,0,143
15,0,322,0,148
16,0,314,0,156
17,0,307,0,163
18,0,299,0,171
19,0,288,0,182
20,0,284,0,186
21,0,280,0,190
22,0,266,0,204
23,0,259,0,211
24,0,244,0,226
25,0,237,0,233
26,0,232,0,238
27,0,225,0,245
28,0,219,0,251
29,0,209,0,261
30,0,202,0,268
31,0,195,0,275
32,0,189,0,281
33,0,181,0,289
34,0,173,0,297
35,0,168,0,302
36,0,163,0,307
37,0,160,0,310
38,0,153,0,317
39,0,144,0,326
40,0,136,0,334
41,0,130,0,340
42,0,122,0,348
43,0,113,0,357
44,0,107,0,363
45,0,98,0,372
46,0,86,0,384
47,0,74,0,396
48,0,64,0,406
49,0,52,0,418
50,0,32,0,438
51,0,18,0,452
