N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,456,0,14
2,0,414,0,56
3,0,382,0,88
4,0,356,0,114
5,0,332,0,138
6,0,296,0,174
7,0,252,0,218
8,0,228,0,242
9,0,206,0,264
10,0,186,0,284
11,0,171,0,299
12,0,159,0,311
13,0,148,0,322
14,0,137,0,333
15,0,129,0,341
16,0,120,0,350
17,0,110,0,360
18,0,106,0,364
19,0,98,0,372
20,0,91,0,379
21,0,80,0,390
22,0,72,0,398
23,0,66,0,404
24,0,63,0,407
25,0,60,0,410
26,0,57,0,413
27,0,52,0,418
28,0,48,0,422
29,0,42,0,428
30,0,38,0,432
31,0,37,0,433
32,0,33,0,437
33,0,32,0,438
34,0,30,0,440
35,0,26,0,444
36,0,23,0,447
37,0,20,0,450
38,0,18,0,452
39,0,16,0,454
40,0,13,0,457
41,0,13,0,457
42,0,12,0,458
43,0,10,0,460
44,0,10,0,460
45,0,9,0,461
46,0,9,0,461
47,0,9,0,461
48,0,9,0,461
49,0,9,0,461
50,0,8,0,462
51,0,7,0,463
52,0,6,0,464
53,0,6,0,464
54,0,6,0,464
55,0,5,0,465
56,0,5,0,465
57,0,5,0,465
58,0,5,0,465
59,0,4,0,466
60,0,3,0,467
61,0,3,0,467
62,0,2,0,468
63,0,1,0,469
64,0,1,0,469
65,0,1,0,469
66,0,0,0,470
67,0,0,0,470
68,0,0,0,470
69,0,0,0,470
70,0,0,0,470
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
