N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,466,0,4
2,0,453,0,17
3,0,430,0,40
4,0,404,0,66
5,0,364,0,106
6,0,336,0,134
7,0,310,0,160
8,0,293,0,177
9,0,271,0,199
10,0,252,0,218
11,0,237,0,233
12,0,221,0,249
13,0,202,0,268
14,0,189,0,281
15,0,179,0,291
16,0,166,0,304
17,0,161,0,309
18,0,157,0,313
19,0,154,0,316
20,0,147,0,323
21,0,136,0,334
22,0,127,0,343
23,0,118,0,352
24,0,109,0,361
25,0,101,0,369
26,0,95,0,375
27,0,87,0,383
28,0,79,0,391
29,0,76,0,394
30,0,74,0,396
31,0,66,0,404
32,0,63,0,407
33,0,57,0,413
34,0,50,0,420
35,0,48,0,422
36,0,44,0,426
37,0,42,0,428
38,0,37,0,433
39,0,33,0,437
40,0,32,0,438
41,0,26,0,444
42,0,22,0,448
43,0,21,0,449
44,0,17,0,453
45,0,17,0,453
46,0,14,0,456
47,0,10,0,460
48,0,8,0,462
49,0,8,0,462
50,0,6,0,464
51,0,2,0,468
