N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,470,0,0
2,0,463,0,7
3,0,455,0,15
4,0,448,0,22
5,0,433,0,37
6,0,413,0,57
7,0,394,0,76
8,0,382,0,88
9,0,368,0,102
10,0,347,0,123
11,0,323,0,147
12,0,300,0,170
13,0,284,0,186
14,0,266,0,204
15,0,258,0,212
16,0,242,0,228
17,0,231,0,239
18,0,213,0,257
19,0,198,0,272
20,0,188,0,282
21,0,180,0,290
22,0,168,0,302
23,0,160,0,310
24,0,149,0,321
25,0,143,0,327
26,0,138,0,332
27,0,130,0,340
28,0,127,0,343
29,0,123,0,347
30,0,117,0,353
31,0,107,0,363
32,0,98,0,372
33,0,93,0,377
34,0,84,0,386
35,0,82,0,388
36,0,74,0,396
37,0,69,0,401
38,0,63,0,407
39,0,58,0,412
40,0,49,0,421
41,0,43,0,427
42,0,39,0,431
43,0,35,0,435
44,0,32,0,438
45,0,23,0,447
46,0,15,0,455
47,0,9,0,461
48,0,3,0,467
49,0,3,0,467
50,0,2,0,468
51,0,0,0,470
