N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,467,0,3
2,0,451,0,19
3,0,428,0,42
4,0,405,0,65
5,0,391,0,79
6,0,376,0,94
7,0,358,0,112
8,0,342,0,128
9,0,326,0,144
10,0,306,0,164
11,0,299,0,171
12,0,287,0,183
13,0,273,0,197
14,0,260,0,210
15,0,254,0,216
16,0,239,0,231
17,0,227,0,243
18,0,221,0,249
19,0,210,0,260
20,0,202,0,268
21,0,190,0,280
22,0,179,0,291
23,0,168,0,302
24,0,160,0,310
25,0,151,0,319
26,0,144,0,326
27,0,136,0,334
28,0,132,0,338
29,0,124,0,346
30,0,120,0,350
31,0,116,0,354
32,0,110,0,360
33,0,103,0,367
34,0,101,0,369
35,0,100,0,370
36,0,95,0,375
37,0,90,0,380
38,0,85,0,385
39,0,77,0,393
40,0,72,0,398
41,0,64,0,406
42,0,58,0,412
43,0,54,0,416
44,0,51,0,419
45,0,49,0,421
46,0,39,0,431
47,0,32,0,438
48,0,27,0,443
49,0,23,0,447
50,0,19,0,451
51,0,12,0,458
