N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,257,0,213
2,0,209,0,261
3,0,173,0,297
4,0,152,0,318
5,0,132,0,338
6,0,125,0,345
7,0,115,0,355
8,0,103,0,367
9,0,100,0,370
10,0,96,0,374
11,0,87,0,383
12,0,78,0,392
13,0,71,0,399
14,0,67,0,403
15,0,60,0,410
16,0,53,0,417
17,0,49,0,421
18,0,46,0,424
19,0,41,0,429
20,0,39,0,431
21,0,37,0,433
22,0,35,0,435
23,0,33,0,437
24,0,31,0,439
25,0,28,0,442
26,0,27,0,443
27,0,23,0,447
28,0,20,0,450
29,0,19,0,451
30,0,19,0,451
31,0,16,0,454
32,0,15,0,455
33,0,14,0,456
34,0,14,0,456
35,0,10,0,460
36,0,10,0,460
37,0,10,0,460
38,0,9,0,461
39,0,9,0,461
40,0,9,0,461
41,0,8,0,462
42,0,7,0,463
43,0,6,0,464
44,0,5,0,465
45,0,5,0,465
46,0,5,0,465
47,0,4,0,466
48,0,3,0,467
49,0,2,0,468
50,0,2,0,468
51,0,2,0,468
