N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,292,0,178
2,0,243,0,227
3,0,214,0,256
4,0,198,0,272
5,0,173,0,297
6,0,158,0,312
7,0,143,0,327
8,0,119,0,351
9,0,95,0,375
10,0,79,0,391
11,0,70,0,400
12,0,63,0,407
13,0,53,0,417
14,0,52,0,418
15,0,47,0,423
16,0,43,0,427
17,0,39,0,431
18,0,37,0,433
19,0,32,0,438
20,0,27,0,443
21,0,21,0,449
22,0,19,0,451
23,0,17,0,453
24,0,15,0,455
25,0,14,0,456
26,0,10,0,460
27,0,10,0,460
28,0,9,0,461
29,0,8,0,462
30,0,7,0,463
31,0,7,0,463
32,0,7,0,463
33,0,7,0,463
34,0,7,0,463
35,0,7,0,463
36,0,6,0,464
37,0,6,0,464
38,0,6,0,464
39,0,5,0,465
40,0,4,0,466
41,0,3,0,467
42,0,3,0,467
43,0,3,0,467
44,0,3,0,467
45,0,3,0,467
46,0,3,0,467
47,0,3,0,467
48,0,2,0,468
49,0,2,0,468
50,0,1,0,469
51,0,1,0,469
