N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,269,0,52
2,0,243,0,78
3,0,218,0,103
4,0,200,0,121
5,0,186,0,135
6,0,173,0,148
7,0,160,0,161
8,0,154,0,167
9,0,144,0,177
10,0,135,0,186
11,0,126,0,195
12,0,123,0,198
13,0,115,0,206
14,0,107,0,214
15,0,103,0,218
16,0,94,0,227
17,0,88,0,233
18,0,83,0,238
19,0,74,0,247
20,0,63,0,258
21,0,53,0,268
22,0,44,0,277
23,0,42,0,279
24,0,37,0,284
25,0,34,0,287
26,0,30,0,291
27,0,25,0,296
28,0,23,0,298
29,0,19,0,302
30,0,16,0,305
31,0,15,0,306
32,0,13,0,308
33,0,11,0,310
34,0,10,0,311
35,0,9,0,312
36,0,9,0,312
37,0,8,0,313
38,0,8,0,313
39,0,7,0,314
40,0,6,0,315
41,0,6,0,315
42,0,3,0,318
43,0,3,0,318
44,0,2,0,319
45,0,1,0,320
46,0,1,0,320
47,0,1,0,320
48,0,1,0,320
49,0,1,0,320
50,0,0,0,321
51,0,0,0,321
