N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,454,0,16
2,0,393,0,77
3,0,325,0,145
4,0,269,0,201
5,0,227,0,243
6,0,196,0,274
7,0,168,0,302
8,0,154,0,316
9,0,135,0,335
10,0,126,0,344
11,0,107,0,363
12,0,97,0,373
13,0,90,0,380
14,0,84,0,386
15,0,72,0,398
16,0,65,0,405
17,0,60,0,410
18,0,50,0,420
19,0,47,0,423
20,0,44,0,426
21,0,35,0,435
22,0,33,0,437
23,0,30,0,440
24,0,29,0,441
25,0,27,0,443
26,0,26,0,444
27,0,24,0,446
28,0,22,0,448
29,0,22,0,448
30,0,19,0,451
31,0,17,0,453
32,0,15,0,455
33,0,14,0,456
34,0,14,0,456
35,0,14,0,456
36,0,13,0,457
37,0,9,0,461
38,0,8,0,462
39,0,7,0,463
40,0,5,0,465
41,0,5,0,465
42,0,3,0,467
43,0,3,0,467
44,0,1,0,469
45,0,1,0,469
46,0,1,0,469
47,0,0,0,470
48,0,0,0,470
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
