N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,157,0,313
2,0,131,0,339
3,0,120,0,350
4,0,102,0,368
5,0,87,0,383
6,0,79,0,391
7,0,71,0,399
8,0,66,0,404
9,0,64,0,406
10,0,60,0,410
11,0,56,0,414
12,0,54,0,416
13,0,52,0,418
14,0,47,0,423
15,0,44,0,426
16,0,44,0,426
17,0,41,0,429
18,0,36,0,434
19,0,32,0,438
20,0,28,0,442
21,0,26,0,444
22,0,22,0,448
23,0,20,0,450
24,0,19,0,451
25,0,18,0,452
26,0,17,0,453
27,0,17,0,453
28,0,17,0,453
29,0,15,0,455
30,0,14,0,456
31,0,12,0,458
32,0,12,0,458
33,0,12,0,458
34,0,10,0,460
35,0,10,0,460
36,0,9,0,461
37,0,8,0,462
38,0,7,0,463
39,0,7,0,463
40,0,6,0,464
41,0,6,0,464
42,0,6,0,464
43,0,6,0,464
44,0,4,0,466
45,0,4,0,466
46,0,3,0,467
47,0,2,0,468
48,0,1,0,469
49,0,1,0,469
50,0,0,0,470
51,0,0,0,470
