N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,138,0,183
2,0,97,0,224
3,0,89,0,232
4,0,84,0,237
5,0,78,0,243
6,0,74,0,247
7,0,70,0,251
8,0,67,0,254
9,0,65,0,256
10,0,61,0,260
11,0,57,0,264
12,0,56,0,265
13,0,54,0,267
14,0,52,0,269
15,0,49,0,272
16,0,49,0,272
17,0,47,0,274
18,0,45,0,276
19,0,41,0,280
20,0,39,0,282
21,0,39,0,282
22,0,37,0,284
23,0,36,0,285
24,0,34,0,287
25,0,32,0,289
26,0,32,0,289
27,0,31,0,290
28,0,29,0,292
29,0,28,0,293
30,0,28,0,293
31,0,26,0,295
32,0,26,0,295
33,0,24,0,297
34,0,24,0,297
35,0,22,0,299
36,0,21,0,300
37,0,19,0,302
38,0,17,0,304
39,0,14,0,307
40,0,13,0,308
41,0,12,0,309
42,0,11,0,310
43,0,9,0,312
44,0,7,0,314
45,0,5,0,316
46,0,3,0,318
47,0,1,0,320
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
