N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,189,0,281
2,0,149,0,321
3,0,133,0,337
4,0,119,0,351
5,0,116,0,354
6,0,110,0,360
7,0,109,0,361
8,0,107,0,363
9,0,106,0,364
10,0,102,0,368
11,0,99,0,371
12,0,98,0,372
13,0,95,0,375
14,0,92,0,378
15,0,88,0,382
16,0,86,0,384
17,0,83,0,387
18,0,77,0,393
19,0,76,0,394
20,0,74,0,396
21,0,73,0,397
22,0,72,0,398
23,0,68,0,402
24,0,68,0,402
25,0,65,0,405
26,0,62,0,408
27,0,59,0,411
28,0,57,0,413
29,0,57,0,413
30,0,55,0,415
31,0,53,0,417
32,0,51,0,419
33,0,50,0,420
34,0,47,0,423
35,0,42,0,428
36,0,42,0,428
37,0,40,0,430
38,0,38,0,432
39,0,38,0,432
40,0,35,0,435
41,0,33,0,437
42,0,29,0,441
43,0,25,0,445
44,0,22,0,448
45,0,21,0,449
46,0,20,0,450
47,0,18,0,452
48,0,16,0,454
49,0,14,0,456
50,0,10,0,460
51,0,4,0,466
