N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,290,0,31
2,0,265,0,56
3,0,252,0,69
4,0,231,0,90
5,0,222,0,99
6,0,202,0,119
7,0,191,0,130
8,0,182,0,139
9,0,172,0,149
10,0,165,0,156
11,0,159,0,162
12,0,156,0,165
13,0,151,0,170
14,0,142,0,179
15,0,128,0,193
16,0,124,0,197
17,0,118,0,203
18,0,109,0,212
19,0,97,0,224
20,0,91,0,230
21,0,87,0,234
22,0,81,0,240
23,0,72,0,249
24,0,69,0,252
25,0,64,0,257
26,0,57,0,264
27,0,52,0,269
28,0,48,0,273
29,0,43,0,278
30,0,42,0,279
31,0,37,0,284
32,0,35,0,286
33,0,31,0,290
34,0,25,0,296
35,0,21,0,300
36,0,19,0,302
37,0,18,0,303
38,0,17,0,304
39,0,17,0,304
40,0,15,0,306
41,0,12,0,309
42,0,10,0,311
43,0,8,0,313
44,0,8,0,313
45,0,7,0,314
46,0,6,0,315
47,0,5,0,316
48,0,3,0,318
49,0,2,0,319
50,0,2,0,319
51,0,1,0,320
