N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,3,467,0,0
1,3,467,0,0
2,3,467,0,0
3,3,464,0,3
4,3,463,0,4
5,3,458,0,9
6,3,452,0,15
7,3,443,0,24
8,3,436,0,31
9,3,427,0,40
10,3,419,0,48
11,3,412,0,55
12,3,404,0,63
13,3,395,0,72
14,2,383,1,84
15,1,368,2,99
16,1,351,2,116
17,0,339,3,128
18,0,326,3,141
19,0,304,3,163
20,0,289,3,178
21,0,268,3,199
22,0,242,3,225
23,0,222,3,245
24,0,197,3,270
25,0,181,3,286
26,0,160,3,307
27,0,142,3,325
28,0,131,3,336
29,0,120,3,347
30,0,106,3,361
31,0,91,3,376
32,0,80,3,387
33,0,70,3,397
34,0,55,3,412
35,0,46,3,421
36,0,37,3,430
37,0,28,3,439
38,0,24,3,443
39,0,19,3,448
40,0,17,3,450
41,0,14,3,453
42,0,13,3,454
43,0,10,3,457
44,0,6,3,461
45,0,4,3,463
46,0,0,3,467
47,0,0,3,467
48,0,0,3,467
49,0,0,3,467
50,0,0,3,467
51,0,0,3,467
52,0,0,3,467
53,0,0,3,467
54,0,0,3,467
55,0,0,3,467
56,0,0,3,467
57,0,0,3,467
58,0,0,3,467
59,0,0,3,467
60,0,0,3,467
61,0,0,3,467
62,0,0,3,467
63,0,0,3,467
64,0,0,3,467
65,0,0,3,467
66,0,0,3,467
67,0,0,3,467
68,0,0,3,467
69,0,0,3,467
70,0,0,3,467
71,0,0,3,467
72,0,0,3,467
73,0,0,3,467
74,0,0,3,467
75,0,0,3,467
76,0,0,3,467
77,0,0,3,467
78,0,0,3,467
79,0,0,3,467
80,0,0,3,467
81,0,0,3,467
82,0,0,3,467
83,0,0,3,467
84,0,0,3,467
85,0,0,3,467
86,0,0,3,467
87,0,0,3,467
88,0,0,3,467
89,0,0,3,467
90,0,0,3,467
91,0,0,3,467
92,0,0,3,467
93,0,0,3,467
94,0,0,3,467
95,0,0,3,467
96,0,0,3,467
97,0,0,3,467
98,0,0,3,467
99,0,0,3,467
