N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,222,0,248
2,0,171,0,299
3,0,139,0,331
4,0,112,0,358
5,0,93,0,377
6,0,85,0,385
7,0,80,0,390
8,0,74,0,396
9,0,67,0,403
10,0,60,0,410
11,0,58,0,412
12,0,53,0,417
13,0,48,0,422
14,0,41,0,429
15,0,39,0,431
16,0,38,0,432
17,0,37,0,433
18,0,34,0,436
19,0,31,0,439
20,0,29,0,441
21,0,25,0,445
22,0,24,0,446
23,0,23,0,447
24,0,21,0,449
25,0,19,0,451
26,0,18,0,452
27,0,16,0,454
28,0,14,0,456
29,0,12,0,458
30,0,10,0,460
31,0,8,0,462
32,0,4,0,466
33,0,3,0,467
34,0,2,0,468
35,0,2,0,468
36,0,1,0,469
37,0,0,0,470
38,0,0,0,470
39,0,0,0,470
40,0,0,0,470
41,0,0,0,470
42,0,0,0,470
43,0,0,0,470
44,0,0,0,470
45,0,0,0,470
46,0,0,0,470
47,0,0,0,470
48,0,0,0,470
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
