N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,398,0,72
2,0,377,0,93
3,0,363,0,107
4,0,350,0,120
5,0,339,0,131
6,0,324,0,146
7,0,319,0,151
8,0,314,0,156
9,0,307,0,163
10,0,301,0,169
11,0,297,0,173
12,0,287,0,183
13,0,282,0,188
14,0,276,0,194
15,0,270,0,200
16,0,267,0,203
17,0,261,0,209
18,0,255,0,215
19,0,245,0,225
20,0,237,0,233
21,0,226,0,244
22,0,219,0,251
23,0,212,0,258
24,0,202,0,268
25,0,197,0,273
26,0,193,0,277
27,0,183,0,287
28,0,173,0,297
29,0,167,0,303
30,0,166,0,304
31,0,161,0,309
32,0,153,0,317
33,0,145,0,325
34,0,140,0,330
35,0,130,0,340
36,0,122,0,348
37,0,111,0,359
38,0,107,0,363
39,0,98,0,372
40,0,91,0,379
41,0,83,0,387
42,0,74,0,396
43,0,67,0,403
44,0,63,0,407
45,0,58,0,412
46,0,54,0,416
47,0,45,0,425
48,0,42,0,428
49,0,32,0,438
50,0,20,0,450
51,0,10,0,460
