N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,321,0,0
2,0,321,0,0
3,0,320,0,1
4,0,319,0,2
5,0,318,0,3
6,0,317,0,4
7,0,314,0,7
8,0,310,0,11
9,0,304,0,17
10,0,293,0,28
11,0,284,0,37
12,0,273,0,48
13,0,267,0,54
14,0,259,0,62
15,0,245,0,76
16,0,239,0,82
17,0,225,0,96
18,0,217,0,104
19,0,210,0,111
20,0,202,0,119
21,0,196,0,125
22,0,191,0,130
23,0,186,0,135
24,0,179,0,142
25,0,172,0,149
26,0,167,0,154
27,0,163,0,158
28,0,151,0,170
29,0,146,0,175
30,0,139,0,182
31,0,126,0,195
32,0,116,0,205
33,0,111,0,210
34,0,102,0,219
35,0,88,0,233
36,0,82,0,239
37,0,75,0,246
38,0,70,0,251
39,0,64,0,257
40,0,57,0,264
41,0,45,0,276
42,0,41,0,280
43,0,36,0,285
44,0,29,0,292
45,0,23,0,298
46,0,18,0,303
47,0,11,0,310
48,0,7,0,314
49,0,5,0,316
50,0,3,0,318
51,0,1,0,320
