N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,470,0,0
2,0,470,0,0
3,0,470,0,0
4,0,466,0,4
5,0,466,0,4
6,0,460,0,10
7,0,458,0,12
8,0,456,0,14
9,0,455,0,15
10,0,444,0,26
11,0,444,0,26
12,0,442,0,28
13,0,439,0,31
14,0,433,0,37
15,0,427,0,43
16,0,417,0,53
17,0,406,0,64
18,0,395,0,75
19,0,386,0,84
20,0,382,0,88
21,0,378,0,92
22,0,369,0,101
23,0,364,0,106
24,0,356,0,114
25,0,350,0,120
26,0,345,0,125
27,0,336,0,134
28,0,331,0,139
29,0,324,0,146
30,0,316,0,154
31,0,304,0,166
32,0,294,0,176
33,0,287,0,183
34,0,273,0,197
35,0,257,0,213
36,0,249,0,221
37,0,244,0,226
38,0,238,0,232
39,0,227,0,243
40,0,216,0,254
41,0,208,0,262
42,0,193,0,277
43,0,179,0,291
44,0,169,0,301
45,0,159,0,311
46,0,147,0,323
47,0,134,0,336
48,0,117,0,353
49,0,90,0,380
50,0,61,0,409
51,0,35,0,435
