N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,205,0,265
2,0,129,0,341
3,0,103,0,367
4,0,82,0,388
5,0,77,0,393
6,0,74,0,396
7,0,68,0,402
8,0,66,0,404
9,0,64,0,406
10,0,59,0,411
11,0,57,0,413
12,0,53,0,417
13,0,51,0,419
14,0,48,0,422
15,0,46,0,424
16,0,44,0,426
17,0,41,0,429
18,0,40,0,430
19,0,40,0,430
20,0,38,0,432
21,0,35,0,435
22,0,35,0,435
23,0,35,0,435
24,0,33,0,437
25,0,32,0,438
26,0,31,0,439
27,0,30,0,440
28,0,30,0,440
29,0,28,0,442
30,0,28,0,442
31,0,26,0,444
32,0,23,0,447
33,0,23,0,447
34,0,23,0,447
35,0,20,0,450
36,0,19,0,451
37,0,19,0,451
38,0,19,0,451
39,0,17,0,453
40,0,16,0,454
41,0,15,0,455
42,0,14,0,456
43,0,14,0,456
44,0,14,0,456
45,0,12,0,458
46,0,11,0,459
47,0,8,0,462
48,0,6,0,464
49,0,6,0,464
50,0,2,0,468
51,0,2,0,468
