N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,250,0,71
2,0,232,0,89
3,0,213,0,108
4,0,204,0,117
5,0,197,0,124
6,0,190,0,131
7,0,184,0,137
8,0,175,0,146
9,0,168,0,153
10,0,153,0,168
11,0,149,0,172
12,0,141,0,180
13,0,134,0,187
14,0,130,0,191
15,0,117,0,204
16,0,110,0,211
17,0,106,0,215
18,0,100,0,221
19,0,96,0,225
20,0,92,0,229
21,0,87,0,234
22,0,78,0,243
23,0,72,0,249
24,0,70,0,251
25,0,66,0,255
26,0,63,0,258
27,0,61,0,260
28,0,56,0,265
29,0,55,0,266
30,0,53,0,268
31,0,51,0,270
32,0,48,0,273
33,0,46,0,275
34,0,42,0,279
35,0,41,0,280
36,0,37,0,284
37,0,36,0,285
38,0,36,0,285
39,0,33,0,288
40,0,30,0,291
41,0,28,0,293
42,0,27,0,294
43,0,23,0,298
44,0,18,0,303
45,0,16,0,305
46,0,15,0,306
47,0,11,0,310
48,0,6,0,315
49,0,5,0,316
50,0,2,0,319
51,0,0,0,321
