N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,469,0,1
2,0,463,0,7
3,0,462,0,8
4,0,454,0,16
5,0,444,0,26
6,0,437,0,33
7,0,425,0,45
8,0,418,0,52
9,0,411,0,59
10,0,402,0,68
11,0,394,0,76
12,0,375,0,95
13,0,361,0,109
14,0,351,0,119
15,0,333,0,137
16,0,329,0,141
17,0,320,0,150
18,0,309,0,161
19,0,302,0,168
20,0,292,0,178
21,0,277,0,193
22,0,272,0,198
23,0,263,0,207
24,0,256,0,214
25,0,247,0,223
26,0,235,0,235
27,0,224,0,246
28,0,215,0,255
29,0,205,0,265
30,0,195,0,275
31,0,186,0,284
32,0,177,0,293
33,0,168,0,302
34,0,158,0,312
35,0,150,0,320
36,0,143,0,327
37,0,136,0,334
38,0,126,0,344
39,0,119,0,351
40,0,109,0,361
41,0,100,0,370
42,0,93,0,377
43,0,90,0,380
44,0,84,0,386
45,0,75,0,395
46,0,67,0,403
47,0,59,0,411
48,0,45,0,425
49,0,37,0,433
50,0,24,0,446
51,0,11,0,459
