N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,467,0,3
2,0,463,0,7
3,0,455,0,15
4,0,440,0,30
5,0,429,0,41
6,0,413,0,57
7,0,397,0,73
8,0,385,0,85
9,0,375,0,95
10,0,362,0,108
11,0,332,0,138
12,0,315,0,155
13,0,301,0,169
14,0,289,0,181
15,0,282,0,188
16,0,265,0,205
17,0,252,0,218
18,0,233,0,237
19,0,225,0,245
20,0,217,0,253
21,0,213,0,257
22,0,195,0,275
23,0,186,0,284
24,0,178,0,292
25,0,164,0,306
26,0,159,0,311
27,0,148,0,322
28,0,140,0,330
29,0,135,0,335
30,0,127,0,343
31,0,125,0,345
32,0,120,0,350
33,0,107,0,363
34,0,95,0,375
35,0,90,0,380
36,0,81,0,389
37,0,72,0,398
38,0,66,0,404
39,0,59,0,411
40,0,52,0,418
41,0,50,0,420
42,0,46,0,424
43,0,43,0,427
44,0,39,0,431
45,0,33,0,437
46,0,25,0,445
47,0,22,0,448
48,0,15,0,455
49,0,12,0,458
50,0,9,0,461
51,0,4,0,466
