N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,261,0,60
2,0,229,0,92
3,0,202,0,119
4,0,179,0,142
5,0,156,0,165
6,0,137,0,184
7,0,123,0,198
8,0,109,0,212
9,0,93,0,228
10,0,79,0,242
11,0,68,0,253
12,0,59,0,262
13,0,50,0,271
14,0,44,0,277
15,0,35,0,286
16,0,30,0,291
17,0,29,0,292
18,0,27,0,294
19,0,26,0,295
20,0,26,0,295
21,0,24,0,297
22,0,22,0,299
23,0,21,0,300
24,0,20,0,301
25,0,18,0,303
26,0,17,0,304
27,0,16,0,305
28,0,15,0,306
29,0,13,0,308
30,0,11,0,310
31,0,10,0,311
32,0,9,0,312
33,0,9,0,312
34,0,8,0,313
35,0,6,0,315
36,0,6,0,315
37,0,4,0,317
38,0,3,0,318
39,0,3,0,318
40,0,3,0,318
41,0,3,0,318
42,0,3,0,318
43,0,3,0,318
44,0,3,0,318
45,0,3,0,318
46,0,3,0,318
47,0,3,0,318
48,0,2,0,319
49,0,2,0,319
50,0,1,0,320
51,0,1,0,320
