N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,432,0,38
2,0,402,0,68
3,0,375,0,95
4,0,349,0,121
5,0,332,0,138
6,0,313,0,157
7,0,294,0,176
8,0,276,0,194
9,0,264,0,206
10,0,246,0,224
11,0,225,0,245
12,0,211,0,259
13,0,194,0,276
14,0,182,0,288
15,0,174,0,296
16,0,167,0,303
17,0,163,0,307
18,0,158,0,312
19,0,150,0,320
20,0,141,0,329
21,0,137,0,333
22,0,134,0,336
23,0,132,0,338
24,0,128,0,342
25,0,123,0,347
26,0,118,0,352
27,0,116,0,354
28,0,113,0,357
29,0,111,0,359
30,0,107,0,363
31,0,103,0,367
32,0,98,0,372
33,0,93,0,377
34,0,89,0,381
35,0,84,0,386
36,0,82,0,388
37,0,76,0,394
38,0,75,0,395
39,0,71,0,399
40,0,68,0,402
41,0,64,0,406
42,0,60,0,410
43,0,57,0,413
44,0,51,0,419
45,0,47,0,423
46,0,43,0,427
47,0,35,0,435
48,0,33,0,437
49,0,29,0,441
50,0,21,0,449
51,0,14,0,456
