N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,209,0,112
2,0,174,0,147
3,0,151,0,170
4,0,135,0,186
5,0,120,0,201
6,0,111,0,210
7,0,96,0,225
8,0,89,0,232
9,0,82,0,239
10,0,78,0,243
11,0,75,0,246
12,0,71,0,250
13,0,66,0,255
14,0,61,0,260
15,0,58,0,263
16,0,53,0,268
17,0,50,0,271
18,0,48,0,273
19,0,45,0,276
20,0,42,0,279
21,0,41,0,280
22,0,39,0,282
23,0,36,0,285
24,0,35,0,286
25,0,34,0,287
26,0,32,0,289
27,0,30,0,291
28,0,29,0,292
29,0,27,0,294
30,0,26,0,295
31,0,24,0,297
32,0,22,0,299
33,0,21,0,300
34,0,17,0,304
35,0,16,0,305
36,0,14,0,307
37,0,13,0,308
38,0,11,0,310
39,0,10,0,311
40,0,10,0,311
41,0,7,0,314
42,0,6,0,315
43,0,6,0,315
44,0,5,0,316
45,0,3,0,318
46,0,2,0,319
47,0,2,0,319
48,0,2,0,319
49,0,1,0,320
50,0,0,0,321
51,0,0,0,321
