N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,415,0,55
2,0,396,0,74
3,0,383,0,87
4,0,372,0,98
5,0,357,0,113
6,0,341,0,129
7,0,332,0,138
8,0,327,0,143
9,0,325,0,145
10,0,321,0,149
11,0,312,0,158
12,0,304,0,166
13,0,296,0,174
14,0,287,0,183
15,0,281,0,189
16,0,275,0,195
17,0,269,0,201
18,0,258,0,212
19,0,255,0,215
20,0,243,0,227
21,0,241,0,229
22,0,238,0,232
23,0,233,0,237
24,0,227,0,243
25,0,219,0,251
26,0,215,0,255
27,0,209,0,261
28,0,203,0,267
29,0,198,0,272
30,0,192,0,278
31,0,190,0,280
32,0,187,0,283
33,0,186,0,284
34,0,180,0,290
35,0,176,0,294
36,0,172,0,298
37,0,168,0,302
38,0,162,0,308
39,0,156,0,314
40,0,153,0,317
41,0,150,0,320
42,0,146,0,324
43,0,141,0,329
44,0,138,0,332
45,0,134,0,336
46,0,127,0,343
47,0,121,0,349
48,0,118,0,352
49,0,117,0,353
50,0,116,0,354
51,0,109,0,361
52,0,101,0,369
53,0,97,0,373
54,0,93,0,377
55,0,90,0,380
56,0,84,0,386
57,0,81,0,389
58,0,79,0,391
59,0,77,0,393
60,0,75,0,395
61,0,73,0,397
62,0,71,0,399
63,0,67,0,403
64,0,63,0,407
65,0,58,0,412
66,0,54,0,416
67,0,53,0,417
68,0,47,0,423
69,0,43,0,427
70,0,36,0,434
71,0,32,0,438
72,0,29,0,441
73,0,29,0,441
74,0,22,0,448
75,0,16,0,454
76,0,15,0,455
77,0,14,0,456
78,0,10,0,460
79,0,10,0,460
80,0,7,0,463
81,0,3,0,467
82,0,2,0,468
83,0,1,0,469
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
