N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,470,0,0
2,0,467,0,3
3,0,463,0,7
4,0,452,0,18
5,0,443,0,27
6,0,433,0,37
7,0,419,0,51
8,0,406,0,64
9,0,392,0,78
10,0,381,0,89
11,0,367,0,103
12,0,354,0,116
13,0,342,0,128
14,0,335,0,135
15,0,319,0,151
16,0,310,0,160
17,0,302,0,168
18,0,294,0,176
19,0,284,0,186
20,0,276,0,194
21,0,264,0,206
22,0,253,0,217
23,0,242,0,228
24,0,233,0,237
25,0,225,0,245
26,0,212,0,258
27,0,200,0,270
28,0,189,0,281
29,0,174,0,296
30,0,165,0,305
31,0,149,0,321
32,0,137,0,333
33,0,126,0,344
34,0,121,0,349
35,0,111,0,359
36,0,103,0,367
37,0,98,0,372
38,0,86,0,384
39,0,80,0,390
40,0,75,0,395
41,0,67,0,403
42,0,63,0,407
43,0,58,0,412
44,0,52,0,418
45,0,46,0,424
46,0,40,0,430
47,0,37,0,433
48,0,31,0,439
49,0,27,0,443
50,0,27,0,443
51,0,26,0,444
52,0,22,0,448
53,0,18,0,452
54,0,16,0,454
55,0,13,0,457
56,0,12,0,458
57,0,9,0,461
58,0,8,0,462
59,0,8,0,462
60,0,7,0,463
61,0,6,0,464
62,0,6,0,464
63,0,4,0,466
64,0,4,0,466
65,0,3,0,467
66,0,2,0,468
67,0,1,0,469
68,0,1,0,469
69,0,1,0,469
70,0,1,0,469
71,0,1,0,469
72,0,1,0,469
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
