N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,321,0,0
2,0,320,0,1
3,0,310,0,11
4,0,304,0,17
5,0,295,0,26
6,0,290,0,31
7,0,284,0,37
8,0,274,0,47
9,0,266,0,55
10,0,251,0,70
11,0,246,0,75
12,0,225,0,96
13,0,219,0,102
14,0,208,0,113
15,0,195,0,126
16,0,172,0,149
17,0,160,0,161
18,0,148,0,173
19,0,139,0,182
20,0,128,0,193
21,0,114,0,207
22,0,101,0,220
23,0,87,0,234
24,0,72,0,249
25,0,57,0,264
26,0,53,0,268
27,0,47,0,274
28,0,44,0,277
29,0,40,0,281
30,0,36,0,285
31,0,32,0,289
32,0,31,0,290
33,0,31,0,290
34,0,30,0,291
35,0,27,0,294
36,0,25,0,296
37,0,25,0,296
38,0,25,0,296
39,0,23,0,298
40,0,20,0,301
41,0,19,0,302
42,0,18,0,303
43,0,16,0,305
44,0,15,0,306
45,0,13,0,308
46,0,12,0,309
47,0,11,0,310
48,0,10,0,311
49,0,10,0,311
50,0,10,0,311
51,0,9,0,312
52,0,8,0,313
53,0,7,0,314
54,0,7,0,314
55,0,7,0,314
56,0,6,0,315
57,0,6,0,315
58,0,5,0,316
59,0,4,0,317
60,0,4,0,317
61,0,4,0,317
62,0,4,0,317
63,0,4,0,317
64,0,3,0,318
65,0,3,0,318
66,0,3,0,318
67,0,2,0,319
68,0,2,0,319
69,0,2,0,319
70,0,2,0,319
71,0,1,0,320
72,0,1,0,320
73,0,0,0,321
74,0,0,0,321
75,0,0,0,321
76,0,0,0,321
77,0,0,0,321
78,0,0,0,321
79,0,0,0,321
80,0,0,0,321
81,0,0,0,321
82,0,0,0,321
83,0,0,0,321
84,0,0,0,321
85,0,0,0,321
86,0,0,0,321
87,0,0,0,321
88,0,0,0,321
89,0,0,0,321
90,0,0,0,321
91,0,0,0,321
92,0,0,0,321
93,0,0,0,321
94,0,0,0,321
95,0,0,0,321
96,0,0,0,321
97,0,0,0,321
98,0,0,0,321
99,0,0,0,321
