N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,321,0,0
2,0,320,0,1
3,0,315,0,6
4,0,301,0,20
5,0,285,0,36
6,0,271,0,50
7,0,252,0,69
8,0,233,0,88
9,0,214,0,107
10,0,192,0,129
11,0,175,0,146
12,0,160,0,161
13,0,147,0,174
14,0,138,0,183
15,0,128,0,193
16,0,123,0,198
17,0,115,0,206
18,0,112,0,209
19,0,107,0,214
20,0,96,0,225
21,0,92,0,229
22,0,87,0,234
23,0,84,0,237
24,0,80,0,241
25,0,76,0,245
26,0,72,0,249
27,0,69,0,252
28,0,66,0,255
29,0,61,0,260
30,0,57,0,264
31,0,56,0,265
32,0,53,0,268
33,0,49,0,272
34,0,45,0,276
35,0,40,0,281
36,0,37,0,284
37,0,36,0,285
38,0,34,0,287
39,0,32,0,289
40,0,32,0,289
41,0,29,0,292
42,0,28,0,293
43,0,25,0,296
44,0,25,0,296
45,0,23,0,298
46,0,23,0,298
47,0,23,0,298
48,0,21,0,300
49,0,20,0,301
50,0,19,0,302
51,0,18,0,303
52,0,18,0,303
53,0,18,0,303
54,0,17,0,304
55,0,15,0,306
56,0,15,0,306
57,0,15,0,306
58,0,13,0,308
59,0,13,0,308
60,0,12,0,309
61,0,10,0,311
62,0,10,0,311
63,0,10,0,311
64,0,10,0,311
65,0,10,0,311
66,0,8,0,313
67,0,7,0,314
68,0,7,0,314
69,0,7,0,314
70,0,7,0,314
71,0,7,0,314
72,0,5,0,316
73,0,5,0,316
74,0,5,0,316
75,0,4,0,317
76,0,3,0,318
77,0,2,0,319
78,0,0,0,321
79,0,0,0,321
80,0,0,0,321
81,0,0,0,321
82,0,0,0,321
83,0,0,0,321
84,0,0,0,321
85,0,0,0,321
86,0,0,0,321
87,0,0,0,321
88,0,0,0,321
89,0,0,0,321
90,0,0,0,321
91,0,0,0,321
92,0,0,0,321
93,0,0,0,321
94,0,0,0,321
95,0,0,0,321
96,0,0,0,321
97,0,0,0,321
98,0,0,0,321
99,0,0,0,321
