N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,439,0,31
2,0,423,0,47
3,0,410,0,60
4,0,398,0,72
5,0,385,0,85
6,0,373,0,97
7,0,367,0,103
8,0,355,0,115
9,0,344,0,126
10,0,336,0,134
11,0,328,0,142
12,0,319,0,151
13,0,310,0,160
14,0,298,0,172
15,0,291,0,179
16,0,280,0,190
17,0,276,0,194
18,0,268,0,202
19,0,262,0,208
20,0,257,0,213
21,0,246,0,224
22,0,243,0,227
23,0,237,0,233
24,0,231,0,239
25,0,222,0,248
26,0,216,0,254
27,0,213,0,257
28,0,206,0,264
29,0,204,0,266
30,0,199,0,271
31,0,193,0,277
32,0,186,0,284
33,0,180,0,290
34,0,170,0,300
35,0,163,0,307
36,0,150,0,320
37,0,143,0,327
38,0,132,0,338
39,0,129,0,341
40,0,123,0,347
41,0,113,0,357
42,0,110,0,360
43,0,104,0,366
44,0,97,0,373
45,0,90,0,380
46,0,80,0,390
47,0,75,0,395
48,0,68,0,402
49,0,60,0,410
50,0,52,0,418
51,0,37,0,433
