N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,470,0,0
2,0,466,0,4
3,0,464,0,6
4,0,457,0,13
5,0,455,0,15
6,0,445,0,25
7,0,431,0,39
8,0,420,0,50
9,0,416,0,54
10,0,406,0,64
11,0,402,0,68
12,0,389,0,81
13,0,382,0,88
14,0,371,0,99
15,0,362,0,108
16,0,348,0,122
17,0,330,0,140
18,0,320,0,150
19,0,307,0,163
20,0,301,0,169
21,0,289,0,181
22,0,278,0,192
23,0,265,0,205
24,0,253,0,217
25,0,247,0,223
26,0,235,0,235
27,0,225,0,245
28,0,214,0,256
29,0,202,0,268
30,0,195,0,275
31,0,187,0,283
32,0,182,0,288
33,0,174,0,296
34,0,170,0,300
35,0,160,0,310
36,0,151,0,319
37,0,140,0,330
38,0,129,0,341
39,0,120,0,350
40,0,108,0,362
41,0,99,0,371
42,0,92,0,378
43,0,84,0,386
44,0,74,0,396
45,0,66,0,404
46,0,57,0,413
47,0,40,0,430
48,0,31,0,439
49,0,23,0,447
50,0,18,0,452
51,0,6,0,464
