N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,440,0,30
2,0,418,0,52
3,0,396,0,74
4,0,382,0,88
5,0,371,0,99
6,0,361,0,109
7,0,357,0,113
8,0,349,0,121
9,0,338,0,132
10,0,335,0,135
11,0,325,0,145
12,0,316,0,154
13,0,307,0,163
14,0,301,0,169
15,0,295,0,175
16,0,278,0,192
17,0,257,0,213
18,0,244,0,226
19,0,235,0,235
20,0,225,0,245
21,0,215,0,255
22,0,202,0,268
23,0,188,0,282
24,0,179,0,291
25,0,168,0,302
26,0,162,0,308
27,0,153,0,317
28,0,142,0,328
29,0,134,0,336
30,0,120,0,350
31,0,112,0,358
32,0,105,0,365
33,0,95,0,375
34,0,89,0,381
35,0,81,0,389
36,0,75,0,395
37,0,66,0,404
38,0,61,0,409
39,0,51,0,419
40,0,42,0,428
41,0,38,0,432
42,0,37,0,433
43,0,33,0,437
44,0,30,0,440
45,0,21,0,449
46,0,19,0,451
47,0,18,0,452
48,0,18,0,452
49,0,15,0,455
50,0,13,0,457
51,0,9,0,461
52,0,8,0,462
53,0,8,0,462
54,0,8,0,462
55,0,8,0,462
56,0,7,0,463
57,0,6,0,464
58,0,6,0,464
59,0,4,0,466
60,0,3,0,467
61,0,2,0,468
62,0,2,0,468
63,0,1,0,469
64,0,1,0,469
65,0,1,0,469
66,0,1,0,469
67,0,1,0,469
68,0,1,0,469
69,0,1,0,469
70,0,1,0,469
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
