86.00,5.58,18.24,30.76,43.37,67.60,99.57,120.63
87.00,5.86,18.24,30.76,44.43,68.48,101.72,124.82
88.00,6.02,19.19,32.17,44.97,69.09,101.72,127.40
89.00,6.21,19.70,32.58,44.97,69.09,102.63,127.40
90.00,6.50,20.42,33.93,45.92,69.67,102.93,136.69
91.00,6.71,21.49,34.97,46.10,69.67,103.50,137.23
92.00,7.01,21.69,34.97,46.10,72.44,108.58,137.23
93.00,7.01,21.69,36.44,49.19,75.08,114.61,141.60
94.00,7.22,23.20,38.48,51.37,77.00,116.81,146.48
95.00,7.57,24.05,40.42,54.25,82.09,120.09,148.98
96.00,8.24,24.86,40.81,57.22,86.28,129.12,158.26
97.00,8.92,26.70,43.58,62.18,93.04,136.28,175.73
98.00,9.74,31.09,52.26,70.82,103.92,147.76,183.18
99.00,11.18,37.30,64.55,87.32,128.09,187.48,223.08
