N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,463,0,7
2,0,461,0,9
3,0,445,0,25
4,0,429,0,41
5,0,412,0,58
6,0,397,0,73
7,0,378,0,92
8,0,362,0,108
9,0,344,0,126
10,0,331,0,139
11,0,316,0,154
12,0,301,0,169
13,0,291,0,179
14,0,278,0,192
15,0,269,0,201
16,0,254,0,216
17,0,245,0,225
18,0,236,0,234
19,0,231,0,239
20,0,220,0,250
21,0,216,0,254
22,0,211,0,259
23,0,201,0,269
24,0,194,0,276
25,0,190,0,280
26,0,186,0,284
27,0,180,0,290
28,0,175,0,295
29,0,167,0,303
30,0,156,0,314
31,0,150,0,320
32,0,141,0,329
33,0,131,0,339
34,0,126,0,344
35,0,119,0,351
36,0,112,0,358
37,0,107,0,363
38,0,98,0,372
39,0,91,0,379
40,0,84,0,386
41,0,80,0,390
42,0,75,0,395
43,0,70,0,400
44,0,69,0,401
45,0,66,0,404
46,0,57,0,413
47,0,52,0,418
48,0,41,0,429
49,0,34,0,436
50,0,20,0,450
51,0,12,0,458
