N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,390,0,80
2,0,347,0,123
3,0,319,0,151
4,0,306,0,164
5,0,286,0,184
6,0,276,0,194
7,0,257,0,213
8,0,244,0,226
9,0,232,0,238
10,0,223,0,247
11,0,215,0,255
12,0,205,0,265
13,0,199,0,271
14,0,191,0,279
15,0,183,0,287
16,0,182,0,288
17,0,174,0,296
18,0,168,0,302
19,0,161,0,309
20,0,154,0,316
21,0,142,0,328
22,0,134,0,336
23,0,132,0,338
24,0,127,0,343
25,0,121,0,349
26,0,113,0,357
27,0,109,0,361
28,0,109,0,361
29,0,102,0,368
30,0,89,0,381
31,0,80,0,390
32,0,74,0,396
33,0,69,0,401
34,0,65,0,405
35,0,65,0,405
36,0,62,0,408
37,0,60,0,410
38,0,52,0,418
39,0,50,0,420
40,0,48,0,422
41,0,43,0,427
42,0,38,0,432
43,0,36,0,434
44,0,30,0,440
45,0,25,0,445
46,0,22,0,448
47,0,19,0,451
48,0,14,0,456
49,0,9,0,461
50,0,5,0,465
51,0,3,0,467
