N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,311,0,10
2,0,296,0,25
3,0,276,0,45
4,0,240,0,81
5,0,204,0,117
6,0,167,0,154
7,0,133,0,188
8,0,120,0,201
9,0,111,0,210
10,0,98,0,223
11,0,89,0,232
12,0,84,0,237
13,0,77,0,244
14,0,71,0,250
15,0,66,0,255
16,0,56,0,265
17,0,50,0,271
18,0,45,0,276
19,0,43,0,278
20,0,40,0,281
21,0,38,0,283
22,0,33,0,288
23,0,26,0,295
24,0,20,0,301
25,0,16,0,305
26,0,14,0,307
27,0,11,0,310
28,0,7,0,314
29,0,7,0,314
30,0,7,0,314
31,0,3,0,318
32,0,2,0,319
33,0,2,0,319
34,0,2,0,319
35,0,2,0,319
36,0,2,0,319
37,0,1,0,320
38,0,1,0,320
39,0,1,0,320
40,0,0,0,321
41,0,0,0,321
42,0,0,0,321
43,0,0,0,321
44,0,0,0,321
45,0,0,0,321
46,0,0,0,321
47,0,0,0,321
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
